Ticker,Name,Last Sale,2024 Ratio Stock/S&P500,2023 Ratio Stock/S&P500,2022 Ratio Stock/S&P500,2021 Ratio Stock/S&P500,2020 Ratio Stock/S&P500,Market Cap,Sector,Industry,Recommendation
AIHS,Senmiao Technology Limited Common Stock,$0.812,0.7569105943641892,0.4056192363611592,0.142713902716016,2.133763147251815,0.0997740323828245,7769248.0,Finance,Finance: Consumer Services,Bad Performer
AIM,AIM ImmunoTech Inc. Common Stock,$0.349,0.6267750772698408,1.209448735117853,0.3896806775397691,0.3739917486523513,2.545192229233705,17897222.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Bad Performer
AIMD,Ainos Inc. Common Stock,$0.95,0.2310228547540633,0.4756050051980253,0.1057008869255005,2.596951852897976,,5970085.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
AIN,Albany International Corporation Common Stock,$85.34,0.7959592924427781,0.7895890921529994,1.3931824951197982,0.9705904565042563,0.8414470895384814,2662608000.0,Consumer Discretionary,Textiles,Bad Performer
AINC,Ashford Inc. (Holding Company) Common Stock,$4.83,0.384539283444349,0.2386301222251928,0.9521523572669964,1.4697752192283842,0.3126855075867919,16569315.0,Consumer Discretionary,Professional Services,Bad Performer
AIP,Arteris Inc. Common Stock,$7.97,1.2968304667439765,1.0776312981422624,0.2460417933412647,,,306678602.0,Technology,Semiconductors,Good Performer
AIR,AAR Corp. Common Stock,$69.32,1.046807462921327,1.012514413581404,1.1521517980341047,1.5413196507446234,0.594751981074669,2455803522.0,Industrials,Aerospace,Average Performer
AIRC,Apartment Income REIT Corp. Common Stock,$38.71,0.9081152004036328,0.8278731686775473,0.7811429991135548,1.1401409518271788,,5616984395.0,Real Estate,Real Estate Investment Trusts,Average Performer
AIRG,Airgain Inc. Common Stock,$5.175,0.7448672710903185,0.4268642361720992,0.7683906062610504,0.4829461936754974,1.4426185003005396,55773180.0,Technology,Radio And Television Broadcasting And Communications Equipment,Bad Performer
AIRI,Air Industries Group Common Stock,$3.77,1.469545173300112,0.6005538696131747,0.5683477078739102,0.5652478803740403,0.4539778544365478,12534439.0,Industrials,Military/Government/Technical,Good Performer
AIRS,AirSculpt Technologies Inc. Common Stock,$4.53,0.4793238754296826,1.56261210876715,0.2921152604732358,,,260791883.0,Health Care,Medical/Nursing Services,Bad Performer
AIRT,Air T Inc. Common Stock,$24.20,0.668203088787468,1.31332552819852,0.8506642276065509,1.1881934493414166,0.7225662673926881,68280397.0,Consumer Discretionary,Air Freight/Delivery Services,Bad Performer
AIRTP,Air T Inc. Air T Funding Alpha Income Trust Preferred Securities,$16.20,0.6896845856838231,1.020446690186684,0.8963920737463642,0.9146269039976324,,45708365.0,Consumer Discretionary,Air Freight/Delivery Services,Bad Performer
AIT,Applied Industrial Technologies Inc. Common Stock,$190.47,1.2202683265388476,1.299872917611003,1.201206169943818,1.1028331599772654,1.0067377193794558,7352640460.0,Consumer Discretionary,Industrial Specialties,Good Performer
AIU,Meta Data Limited ADS,$0.56,0.3730804145202032,0.8969477436975691,0.0807937610399,0.0959855322750589,0.4757333337555932,43105531.0,Real Estate,Other Consumer Services,Bad Performer
AIV,Apartment Investment and Management Company Common Stock,$7.77,0.7825248749740471,0.8892003409296055,1.2279203624833226,1.5730999978109923,-0.824736471612139,1125306761.0,Real Estate,Real Estate Investment Trusts,Bad Performer
AIXI,XIAO-I Corporation American Depositary Shares,$0.9149,0.1443232047065092,,,,,65915595.0,Technology,Computer Software: Prepackaged Software,Bad Performer
AIZ,Assurant Inc. Common Stock,$169.05,1.0774163046639915,1.0756988343162803,1.0261884785566358,0.9323382814511748,0.9113208902658712,8788200166.0,Finance,Property-Casualty Insurers,Average Performer
AJG,Arthur J. Gallagher & Co. Common Stock,$245.32,0.9264301499177552,0.9687990792985696,1.4134375440053275,1.1105324493383242,1.1426238658004362,53602420000.0,Finance,Specialty Insurers,Average Performer
AJX,Great Ajax Corp. Common Stock,$3.15,0.5870106550161648,0.5876975915554212,0.6953868106934143,1.0568529263821131,0.6740153485818431,116496343.0,Real Estate,Real Estate Investment Trusts,Bad Performer
AKA,a.k.a. Brands Holding Corp. Common Stock,$14.18,5.002669091436117,0.3929690189989019,0.1831477582333347,,,148675457.0,Consumer Discretionary,Catalog/Specialty Distribution,Good Performer
AKAM,Akamai Technologies Inc. Common Stock,$90.84,0.8666283774828657,1.109100175025706,0.9069574363514876,0.8634973932698475,1.0390656145685009,13836435220.0,Consumer Discretionary,Business Services,Bad Performer
AKAN,Akanda Corp. Common Shares,$2.99,0.0761502404623135,0.2251354943945614,,,,5730870.0,Health Care, Medicinal Chemicals and Botanical Products ,Bad Performer
AKBA,Akebia Therapeutics Inc. Common Stock,$1.03,0.8181355646049481,1.643659504598049,0.3189466812272353,0.599915549699076,0.3830594384737009,215884269.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
AKLI,Akili Inc. Common Stock,$0.42,0.242315721419217,0.3503736151381719,0.1383864728566053,,,33060672.0,Health Care,Medical/Dental Instruments,Bad Performer
AKR,Acadia Realty Trust Common Stock,$16.43,1.1010163902678525,0.9553255006169734,0.8266876260628621,1.2736140014136224,0.4967897097178403,1695271519.0,Real Estate,Real Estate Investment Trusts,Good Performer
AKRO,Akero Therapeutics Inc. Common Stock,$18.66,0.3566145557577148,0.3825399714932919,2.8605782691425925,0.6616314442075822,1.1144315493434838,1290357791.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
AKTS,Akoustis Technologies Inc. Common Stock,$0.191,0.1034676292637493,0.7571671633541041,0.3913348503708742,0.9516152372379983,1.345120233162823,18845833.0,Utilities,Telecommunications Equipment,Bad Performer
AKYA,Akoya BioSciences Inc. Common Stock,$2.26,0.3571696177114875,0.4139752915896427,0.78005281450956,,,111612918.0,Industrials,Biotechnology: Laboratory Analytical Instruments,Bad Performer
AL,Air Lease Corporation Class A Common Stock,$46.55,1.0300209830972016,0.8490183536082124,1.087789182271962,0.82245850665276,0.8364514676574606,5184110622.0,Consumer Discretionary,Diversified Commercial Services,Average Performer
ALAR,Alarum Technologies Ltd. American Depositary Share,$39.43,11.097795149348787,2.8034402359907493,0.4406945933544393,0.4053470038729902,0.4119216020181516,235324667.0,Technology,Computer Software: Prepackaged Software,Good Performer
ALB,Albemarle Corporation Common Stock,$123.44,0.4853576811017338,0.5521551638330147,1.136789895889592,1.1988747090688574,1.791969855087401,14507591267.0,Industrials,Major Chemicals,Bad Performer
ALBT,Avalon GloboCare Corp. Common Stock,$0.2855,0.1223880262089314,0.0676715373504888,0.833213973980222,0.5684645305005627,0.4857193796746992,3170344.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Bad Performer
ALC,Alcon Inc. Ordinary Shares,$87.37,0.8801420332486407,0.9005115214683163,0.9930054373036052,1.0327534893002257,1.0152235393908076,43658789000.0,Health Care,Ophthalmic Goods,Bad Performer
ALCE,Alternus Clean Energy Inc. Class A Common Stock,$0.3965,0.0267710403891261,0.1117642334242561,,,,32273777.0,Utilities,Power Generation,Bad Performer
ALCO,Alico Inc. Common Stock,$25.98,0.9423948037109718,0.7233389674563874,0.998418099350091,0.9632541367239243,0.7389746032785681,198076326.0,,,Average Performer
ALDX,Aldeyra Therapeutics Inc. Common Stock,$3.70,0.3316817233333375,0.4101004265051969,2.044454664652428,0.4756136836895023,0.9983326476619436,219833609.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
ALE,Allete Inc.,$62.25,0.8433815303879552,0.7711404472570261,1.2429359761646042,0.8690382600008739,0.6953678413157414,3589712795.0,Utilities,Power Generation,Bad Performer
ALEC,Alector Inc. Common Stock,$5.00,0.5809185116082737,0.7079483305259715,0.5492777013933066,1.0703253038377385,0.7917403638168496,481922810.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Bad Performer
ALEX,Alexander & Baldwin Inc. Common Stock REIT Holding Company,$16.29,0.7564259458336515,0.8165650246049437,0.9404640874257444,1.2121268299091017,0.7389897130283398,1182526075.0,Real Estate,Real Estate Investment Trusts,Bad Performer
ALG,Alamo Group Inc. Common Stock,$187.56,0.8813979583767757,1.1838980158157557,1.1809600122913042,0.8327647577849703,0.9563357599534688,2260602349.0,Industrials,Industrial Machinery/Components,Bad Performer
ALGM,Allegro MicroSystems Inc. Common Stock,$29.86,0.6031338252571921,1.884564687776522,0.9244149874087608,,,5785319162.0,Technology,Semiconductors,Bad Performer
ALGN,Align Technology Inc. Common Stock,$252.76,0.7537822644932701,1.0214338670885954,0.410862671223873,0.9692291797432084,1.6338752895864983,19028199206.0,Health Care,Industrial Specialties,Bad Performer
ALGS,Aligos Therapeutics Inc. Common Stock,$0.61,0.4470380916106375,0.6081554219806447,0.0966416072973199,0.3419790313844409,,47647055.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Bad Performer
ALGT,Allegiant Travel Company Common Stock,$48.37,0.4327321675987357,0.9459316126972894,0.4540254595405973,0.8310931028035902,0.9373502773291684,881895577.0,Consumer Discretionary,Air Freight/Delivery Services,Bad Performer
ALHC,Alignment Healthcare Inc. Common Stock,$6.98,0.8063438704333344,0.5896192815374273,1.0438885185611544,,,1334563890.0,Health Care,Medical Specialities,Bad Performer
ALIM,Alimera Sciences Inc. Common Stock,$3.14,1.2436617215456116,1.100234276759921,0.7545898079718317,0.93281827675945,0.448559119738066,164499931.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
ALIT,Alight Inc. Class A Common Stock,$7.63,0.703466706546726,0.8101524346368612,0.9587545900390412,0.7534389216630488,,4284170852.0,Technology,EDP Services,Bad Performer
ALK,Alaska Air Group Inc. Common Stock,$40.65,0.7528226427262071,,0.9780033653417384,0.8215371299415923,0.6653703083875747,5158153215.0,Consumer Discretionary,Air Freight/Delivery Services,Bad Performer
ALKS,Alkermes plc Ordinary Shares,$23.29,0.6100947482774609,0.8920093465062919,1.343616815,0.9148926030270704,0.8756960352682971,3941164333.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
ALKT,Alkami Technology Inc. Common Stock,$28.65,1.4729667065256713,1.267508819653708,0.8854830360588792,,,2793818588.0,Technology,Computer Software: Prepackaged Software,Good Performer
ALL,Allstate Corporation (The) Common Stock,$163.50,1.1268452456257996,0.848484389402794,1.4595841482355116,0.8676328973050089,0.8635019982104611,43150156782.0,Finance,Property-Casualty Insurers,Good Performer
ALLE,Allegion plc Ordinary Shares,$119.39,0.9335370716943912,0.9302012355092326,1.0442675860196438,0.9081669694175932,0.8148723990191141,10439544695.0,Consumer Discretionary,Diversified Commercial Services,Average Performer
ALLG,Allego N.V. Ordinary Share,$0.879,0.3669411223433729,0.3392197069375167,0.3906995469029722,,,238218484.0,Consumer Discretionary,Automotive Aftermarket,Bad Performer
ALLK,Allakos Inc. Common Stock,$1.27,0.1857227015774792,0.2671414238069858,1.0573837293240071,0.0568239597589426,1.3016383942000986,112451482.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
ALLO,Allogene Therapeutics Inc. Common Stock,$2.33,0.3814930043532279,0.5067365866599539,0.472510139143227,0.449184759692196,0.8349377221346553,398088373.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Bad Performer
ALLR,Allarity Therapeutics Inc. Common Stock,$0.5904,0.0019302855555958,0.001207447402845,0.0306529279649783,,,10395019.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
ALLT,Allot Ltd. Ordinary Shares,$2.22,0.6615282006600279,0.3855191194728297,0.3458357444342106,0.8886415825020797,1.0071286555662398,85196805.0,Telecommunications,Computer Communications Equipment,Bad Performer
ALLY,Ally Financial Inc. Common Stock,$37.89,1.2805756193037576,1.1675159125947203,0.6345691542528777,1.0630911325488626,1.0402752895710676,11517848502.0,Finance,Major Banks,Good Performer
ALNT,Allient Inc. Common Stock,$26.03,0.6576978056721143,0.6819158672905894,1.0557626249108036,0.8608144581207942,0.9328961143436856,436670352.0,Industrials,Electrical Products,Bad Performer
ALNY,Alnylam Pharmaceuticals Inc. Common Stock,$146.93,0.5976468666234096,0.6728536803069526,1.6847124733649617,1.0278577862791942,0.975006609469992,18585436942.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
ALOT,AstroNova Inc. Common Stock,$17.77,0.9087417278964416,1.0487881940554864,1.0652293795872845,0.73747075791178,0.5132042119391743,137595598.0,Technology,Computer peripheral equipment,Average Performer
ALPP,Alpine 4 Holdings Inc. Class A Common Stock,$0.555,0.2842351821906548,,0.3280912285823608,0.5362458849192224,17.065816605152026,14795857.0,Telecommunications,Telecommunications Equipment,Bad Performer
ALRM,Alarm.com Holdings Inc. Common Stock,$66.36,1.0884965543373442,1.037488447091097,0.737955415812673,0.6555482581318662,2.087182535761354,3330523194.0,Technology,Computer Software: Prepackaged Software,Average Performer
ALRN,Aileron Therapeutics Inc. Common Stock,$3.29,2.1670415625601267,0.7861416372766761,0.3367207207217884,0.4163194005481692,1.5160509037477656,71029705.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
ALRS,Alerus Financial Corporation Common Stock,$18.73,1.0965596547887018,0.790903558325347,0.96767697555483,0.8647651356531866,1.0859427649112958,370419202.0,Finance,Major Banks,Average Performer
ALSN,Allison Transmission Holdings Inc. Common Stock,$74.48,1.2376524154040092,1.1067917957109688,1.4159737303611597,0.6837491955653987,0.7793735254165595,6515373953.0,Consumer Discretionary,Auto Parts:O.E.M.,Good Performer
ALT,Altimmune Inc. Common Stock,$6.85,1.5107323087151014,0.5426914546352033,2.074547089339974,0.5595739127049802,5.093064024926507,485680008.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
ALTG,Alta Equipment Group Inc. Class A Common Stock,$8.40,0.4464175779737434,0.7402189919873402,1.1544627421441789,1.187781913450053,0.8560916759612818,278435976.0,Industrials,Industrial Machinery/Components,Bad Performer
ALTI,AlTi Global Inc. Class A Common Stock,$5.07,0.6418084175049379,0.6353606448403902,1.308763746086086,,,608438730.0,Finance,Investment Managers,Bad Performer
ALTM,Arcadium Lithium plc Ordinary Shares,$4.36,0.3436787654953142,,0.9328496506152,1.517285732580013,1.8935098608905288,4687835572.0,Industrials,Major Chemicals,Bad Performer
ALTO,Alto Ingredients Inc. Common Stock,$1.48,0.6769779332361073,0.7425710412948873,0.7046271486544866,0.655205863037595,5.814497763242455,113411962.0,Industrials,Major Chemicals,Bad Performer
ALTR,Altair Engineering Inc. Class A Common Stock,$89.68,1.0395148266468697,1.3584444502761908,0.8002214935470964,1.040455642296024,1.369038915152948,7446386885.0,Technology,Computer Software: Prepackaged Software,Average Performer
ALUR,Allurion Technologies Inc. Common Stock,$1.60,0.1439483403699069,0.2812486198052002,1.3018831546262353,,,76716723.0,Health Care,Medical/Dental Instruments,Bad Performer
ALV,Autoliv Inc. Common Stock,$126.00,1.1719000075408312,1.1426470028308742,0.93241737522117,0.8986159851966385,0.949295845831606,10253197584.0,Consumer Discretionary,Auto Parts:O.E.M.,Good Performer
ALVO,Alvotech Ordinary Shares,$13.60,1.2022194797999346,0.9150407526841976,,,,3628777078.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Good Performer
ALVR,AlloVir Inc. Common Stock,$0.74,0.1415907500437067,0.1060676551925121,0.4852003437111407,0.2533953254007277,,85102461.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
ALX,Alexander's Inc. Common Stock,$209.24,1.108060971249457,0.7867549540462575,1.060076436862205,0.7894268594183429,0.782837632025509,1068649360.0,Real Estate,Real Estate Investment Trusts,Good Performer
ALXO,ALX Oncology Holdings Inc. Common Stock,$11.19,1.8649290595474657,1.04746902537691,0.6368081799615708,0.2064548602872108,,583000197.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
ALZN,Alzamend Neuro Inc. Common Stock,$0.5777,0.0616826262072061,0.5190281447887313,,,,3966977.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
AM,Antero Midstream Corporation Common Stock,$14.41,1.1838839670507415,0.9635885285524066,1.3702418220920978,1.0949421492980222,1.1851116406777935,6934682810.0,Utilities,Natural Gas Distribution,Good Performer
AMAL,Amalgamated Financial Corp. Common Stock (DE),$25.02,1.319993022515147,0.9247188919732534,1.7294826819461298,0.9789733136069856,0.6348101982359742,763711456.0,Finance,Major Banks,Good Performer
AMAT,Applied Materials Inc. Common Stock,$219.05,1.367263058578918,1.3553036047897964,0.7540838103162382,1.6701433159362442,1.020576797225342,181367886073.0,Technology,Semiconductors,Good Performer
